date,ticker,period,period_label,fiscal_year,currency,is_sales_revenue_turnover,is_sales_and_services_revenues,is_cogs,is_cog_and_services_sold,is_gross_profit,is_operating_expn,is_sg_and_a_expense,is_operating_expenses_r_and_d,is_other_operating_expenses,is_oper_income,is_nonop_income_loss,is_net_interest_expense,is_int_expense,is_int_income,is_other_nonop_income_loss,is_pretax_income,is_inc_tax_exp,is_inc_bef_xo_item,is_xo_gl_net_of_tax,is_extraord_items_and_acctg_chng,is_ni_including_minority_int_ratio,is_min_noncontrol_interest_credits,is_net_income,is_earn_for_common,is_avg_num_sh_for_eps,eps,eps_cont_ops,is_sh_for_diluted_eps,diluted_eps,dil_eps_cont_ops,ebitda,ebitda_margin,ebita,ebit,gross_margin,oper_margin,profit_margin,is_depr_exp,div_per_shr,is_discontinued_operations,is_tot_cash_pfd_dvd,bs_c_and_ce_and_sti_detailed,bs_cash_near_cash_item,bs_acct_note_rcv,bs_accts_rec_excl_notes_rec,bs_other_current_receivable,bs_inventories,bs_invtry_raw_materials,bs_invtry_finished_goods,bs_other_inv,bs_cur_asset_report,bs_lt_invest,bs_long_term_investments,bs_other_assets_def_chrg_other,bs_disclosed_intangibles,bs_other_intangible_assets_detailed,bs_other_noncurrent_assets_detailed,bs_tot_non_cur_asset,bs_tot_asset,bs_acct_payable_and_accruals_detailed,bs_acct_payable,bs_taxes_payable,bs_other_current_liabs_sub_detailed,bs_other_current_liabs_detailed,bs_cur_liab,bs_lt_borrow,bs_long_term_borrowings_detailed,bs_other_noncur_liabs_sub_detailed,bs_other_noncurrent_liabs_detailed,bs_non_cur_liab,bs_tot_liab,bs_sh_cap_and_apic,bs_common_stock,bs_add_paid_in_cap,bs_pure_retained_earnings,bs_eqty_bef_minority_int_detailed,bs_minority_noncontrolling_interest,bs_total_equity,bs_tot_liab_and_eqy,bs_sh_out,net_debt,net_debt_to_shrhldr_eqty,tce_ratio,cur_ratio,cash_conversion_cycle,bs_net_fix_asset,bs_gross_fix_asset,bs_accum_depr,bs_accrual,bs_st_borrow,bs_short_term_debt_detailed,bs_other_current_assets_detailed,bs_other_ins_res_to_shrhldr_eqy,bs_mkt_sec_other_st_invest,bs_accrued_liabilities,bs_goodwill,bs_st_capital_lease_obligations,bs_lt_capital_lease_obligations,bs_total_capital_leases,bs_deferred_tax_liabs_st,bs_invtry_in_progress,bs_invtry_adj,bs_loans_receivable,bs_st_deferred_revenue,bs_pfd_eqty_and_hybrid_cptl,cf_net_inc,cf_depr_amort,cf_non_cash_items_detailed,cf_stock_based_compensation,cf_def_inc_tax,cf_other_non_cash_adj_less_detailed,cf_chng_non_cash_work_cap,cf_acct_rcv_unbilled_rev,cf_change_in_inventories,cf_change_in_accounts_payable,cf_cash_from_oper,cf_disp_fxd_and_intangibles_detailed,cf_disposal_of_fixed_prod_assets,cf_acquis_fxd_and_intang_detailed,cf_purchase_of_fixed_prod_assets,cf_other_investing_act_detailed,cf_cash_from_inv_act,cf_nt_csh_proc_pymt_debt,cf_pymt_debt_and_capital_lease,cf_proc_fr_repurch_eqty_detailed,cf_incr_cap_stock,cf_other_financing_act_excl_fx,cf_cash_from_fin_act,cf_effect_foreign_exchanges,cf_net_chng_cash,cf_cap_expenditures,cf_free_cash_flow,cf_free_cash_flow_firm,free_cash_flow_equity,free_cash_flow_per_sh,pr_to_free_cash_flow,cash_flow_to_net_inc,cf_dvd_paid,cf_proc_debt_and_capital_lease,cf_nt_csh_rcvd_pd_for_acquis_div,cf_cash_for_acquis_subsidiaries,cf_net_cash_paid_for_aquis,cf_net_chg_in_lt_invest_detailed,cf_decr_invest,cf_incr_invest,cf_change_in_prepaid_assets,cf_inc_dec_in_ot_op_ast_liab_detail,cf_asset_impairment_charge,cf_decr_cap_stock,cf_net_cash_discontinued_ops_inv,cf_net_cash_discont_ops_oper,revenue_per_sh,ebitda_per_sh,oper_inc_per_sh,cash_flow_per_sh,cash_st_investments_per_sh,book_val_per_sh,tang_book_val_per_sh,market_cap,short_and_long_term_debt,enterprise_value,bs_tot_cap,tot_debt_to_tot_cap,total_debt_to_ev,ev_to_ttm_sales,ev_to_ttm_ebitda,ev_to_ttm_ebit,ev_to_ttm_cash_flow_firm,ev_to_ttm_free_cash_flow_firm,diluted_mkt_cap,diluted_ev,ev_to_sh_out,ttm_net_sales,ttm_ebitda,ttm_oper_inc,ttm_cash_flow_firm,ttm_free_cash_flow_firm,NCWC,ROIC,bs_pension_liabilities,cf_acquisition_of_intang_assets,cf_cash_for_divestitures,is_other_oper_income,bs_notes_receivable,bs_amt_of_tsy_stock
2025-06-30,GXU.V,quarterly,Q2,2025.0,USD,,,13000.0,13000.0,-13000.0,1496000.0,849000.0,,647000.0,-1509000.0,14000.0,-41000.0,262000.0,41000.0,55000.0,-1523000.0,,-1523000.0,-19214000.0,-19214000.0,-1523000.0,9607000.0,-1523000.0,-1523000.0,941510407.0,-0.0016176135586783,-0.0016176135586783,941510407.0,-0.0016176135586783,-0.0016176135586783,-1496000.0,,-1509000.0,-1509000.0,,,,13000.0,,,,5854000.0,5854000.0,18000.0,18000.0,,3531000.0,,,3531000.0,5880000.0,,,3239000.0,57147000.0,57147000.0,3239000.0,3239000.0,9119000.0,2202000.0,806000.0,1068000.0,,,2202000.0,10511000.0,10511000.0,6531000.0,6531000.0,6531000.0,2202000.0,327752000.0,303161000.0,24591000.0,-320835000.0,6917000.0,9607000.0,6917000.0,9119000.0,1022062190.0,-5854000.0,-84.63206592453376,75.85261541835727,2.670299727520436,,69620000.0,69620000.0,2319000.0,2202000.0,8287000.0,8287000.0,8000.0,-259000.0,225000.0,,,,,,,,,550000.0,,,-1523000.0,13000.0,129000.0,113000.0,1015000.0,16000.0,-249000.0,-7000.0,,-242000.0,-1630000.0,,,-231000.0,-231000.0,-49000.0,-49000.0,-60341000.0,-60341000.0,10345000.0,10345000.0,7127000.0,7127000.0,-44000.0,5448000.0,-231000.0,-1630000.0,-810000.0,-1630000.0,-0.0017312607358146,-4.801097810448379,1.0702560735390676,,,,,,220000.0,220000.0,-1000.0,-5000.0,5000.0,1449000.0,-60341000.0,,,,-0.0015889362336066,-0.001602743834567,-0.0017312607358146,0.0062176689248215,-0.018771964567355,0.0073467058341289,48407757.57590501,8287000.0,42553757.57590501,-17674000.0,17.362609734123907,0.1433393158801321,,,,0.2440209734837164,0.2438758251513686,48407757.57590501,42553757.57590501,0.0451973310751784,,-7920000.0,-7976000.0,-6872000.0,-6872000.0,,,,,,262000.0,,
2025-06-30,KAP.L,quarterly,Q2,2025.0,KZT,445758000000.0,445758000000.0,235853000000.0,235853000000.0,209905000000.0,15241000000.0,7817000000.0,,7424000000.0,194664000000.0,-87848000000.0,-12423000000.0,4627000000.0,17050000000.0,-75425000000.0,282512000000.0,51178000000.0,231334000000.0,109910000000.0,109910000000.0,121424000000.0,-54955000000.0,176379000000.0,176379000000.0,259357000.0,680.0626163936196,891.95201980282,259357000.0,680.0626163936196,891.95201980282,194664000000.0,46.81146852373534,194114000000.0,194664000000.0,47.08945212424679,43.67033233279044,39.56833079832555,550000000.0,1212.386787324036,1000000.0,,674322000000.0,583885000000.0,,205900000000.0,-205900000000.0,470155000000.0,48678000000.0,379733000000.0,194896000000.0,1861148000000.0,,,492611000000.0,61085000000.0,61085000000.0,431526000000.0,2211560000000.0,4072708000000.0,,298342000000.0,55508000000.0,752786000000.0,752786000000.0,891455000000.0,53228000000.0,53228000000.0,296681000000.0,294827000000.0,349909000000.0,1241364000000.0,39590000000.0,37051000000.0,2539000000.0,1918731000000.0,1960650000000.0,870694000000.0,2831344000000.0,4072708000000.0,259356608.0,-391988000000.0,-13.844591119976943,69.05581606247647,2.087764385190503,124.96949928081806,1718949000000.0,2507485000000.0,788536000000.0,-353850000000.0,138669000000.0,138669000000.0,716671000000.0,,90437000000.0,,48494000000.0,136000000.0,147000000.0,136000000.0,,44421000000.0,-2677000000.0,,,,,,,,,,,,,,,65000000.0,65000000.0,-58725000000.0,-58725000000.0,18508000000.0,97993000000.0,30943000000.0,-115000000.0,,,-87516000000.0,-56573000000.0,8099000000.0,41420000000.0,-58725000000.0,-58725000000.0,-54936196628.815765,-27782000000.0,-226.42535192803743,26.3816268472541,,-314441000000.0,31058000000.0,-10977000000.0,-10977000000.0,10977000000.0,138210000000.0,603645000000.0,-465435000000.0,,,,,,,1718.7043341802998,750.5638945546101,750.5638945546101,,2599.9760947265736,7540.887656781964,10681.25788006493,5829460145681.581,191897000000.0,6217729145681.581,3018373000000.0,6.357630418771968,0.0308628754170288,3.5080865796480256,7.494075042463753,7.494075042463753,1353.4560772482585,36.50638180324042,5829460145681.581,6308166145681.581,23973.6315028381,1772399000000.0,829686000000.0,829686000000.0,4593964481.154781,170318964481.1548,,,1854000000.0,-301000000.0,11885000000.0,,,
2025-06-30,LOT.AX,quarterly,Q1,2025.0,AUD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76088604.0,54092246.0,752701.0,,752701.0,4841074.0,,,4841074.0,97666471.0,15310489.0,15310489.0,-1050085292.0,,,-1050085292.0,181768554.0,279435025.0,4230989.0,704278.0,,242965.0,242965.0,4577411.0,352000.0,,38977452.0,38977452.0,39329452.0,43906863.0,391398796.0,391398796.0,,-118334858.0,237316184.0,-1788022.0,235528162.0,279435025.0,2369857008.0,-54092246.0,-22.96636017564643,84.28727286423741,21.336618232446245,,166458065.0,691500711.0,525042646.0,3526711.0,103457.0,150000.0,15984092.0,-35747754.0,21996358.0,,,103457.0,352000.0,455457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455457.0,-77421169.0,271731373.0,0.1676129609075357,-0.0058828483977037,,,,,,,-55424811.0,,,,,,,,,,,,,,
2025-06-30,PDN.AX,quarterly,Q1,2025.0,USD,26448000.0,26448000.0,39011000.0,39011000.0,-12563000.0,1048000.0,856000.0,-600000.0,192000.0,-13611000.0,337649000.0,7470000.0,7470000.0,,330179000.0,-351260000.0,,-387532000.0,-13747000.0,-13797000.0,-373785000.0,,-373785000.0,-373785000.0,1737500000.0,-0.016,-0.0193381294964028,1737500000.0,-0.016,-0.0193381294964028,-13611000.0,-51.46324863883848,-13674000.0,-13611000.0,-47.50075620084694,-51.46324863883848,-1413.282667876588,63000.0,,50000.0,,89047000.0,89047000.0,55880000.0,45371000.0,10509000.0,104326000.0,44440000.0,59362000.0,15663000.0,262934000.0000999,12880000.0,12880000.0,26500000.0,12578000.0,12578000.0,13922000.0,862950000.0,1125884000.0001,51803000.0,28596000.0,,30408000.0,30408000.0,103774000.0,175525000.0,171167000.0,45024000.0,44863000.0,220549000.0,324323000.0,3114364000.0,3114364000.0,,-2153312000.0,907420000.0001,-105859000.0,801561000.0001,1125884000.0001,399063809.0,102233000.0,12.754238292530108,70.86847641169895,2.533717501494594,86.90552848455607,836450000.0,1090665000.0,254215000.0,23207000.0,21563000.0,20113000.0,13681000.000099989,-53632000.0,1000000.0,200000000.0,,1450000.0,4358000.0,5808000.0,,10350000.0,-9826000.0,,3000.0,,-566272873.0,,-8529000.0,,,-8529000.0,561837537.0,,,,-8529000.0,932000.0,932000.0,-2476000.0,-2476000.0,-224000.0,-1793000.0,-24000.0,-24000.0,52700000.0,52700000.0,24000.0,,43000.0,-10322000.0,-2476000.0,-11005000.0,-63200000.0,-10097000.0,-0.0235971223021582,-4.463716817866959,0.0228179300935029,,20000000.0,-25000.0,,25000.0,-100000.0,,-100000.0,,561837537.0,,,,,0.0087482014388489,-0.0085755395683453,-0.0085755395683453,-0.0226762589928057,,1.2092661870503598,0.0025899280575539,2554125000.0,197088000.0,2182000.0,1052281000.0,18.729597892578123,90.32447296058662,2.193473986690865,121.5,121.5,7.826098861216719,7.260966422765549,2554125000.0,2182000.0,1.676158273381295,26448000.0,-13611000.0,-13611000.0,-25720435.97335308,-18244435.97335308,-54711999.99990001,,161000.0,,-25000.0,1599850.0,,
2025-06-30,PEN.AX,quarterly,Q1,2025.0,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9169000.0,9169000.0,497000.0,9913000.0,497000.0,2197000.0,1079000.0,753000.0,1044000.0,13083000.0,37000.0,37000.0,3575999.999900013,,,3575999.999900013,195636999.9999,208719999.9999,8243000.0,8243000.0,,7895999.9999,7895999.9999,16140999.9999,1000.0,5000.0,22463000.0001,14984000.000100002,22463000.0001,38604000.0,381841000.0,381841000.0,,-215620000.0,170116000.0,-1038000.0,170116000.0,208720000.0,215644870.0,-9167000.0,-5.388675962284559,81.50440781912683,0.8105445759296855,,192024000.0,194566000.0,2542000.0,28129.876237000102,2000.0,2000.0,1220000.0,3895000.0,18869.645221,7479000.0,,3000.0,1000.0,4000.0,271000.0,74000.0,-1647000.0,,1107000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,-9167000.0,166223000.0,0.0012032029261895,-0.000218173884586,,,,,,,-9167000.0,,,,,,,-12915000.0,,15000.0,,,,,
2025-06-30,RIO,quarterly,Q1,2025.0,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9334000000.0,9015000000.0,,4573000000.0,-4573000000.0,6831000000.0,1100000461.0,2706999563.6,6831000000.0,20959000000.0,,,99846000000.0,7721000000.0,5165000000.0,92125000000.0,99846000000.0,120805000000.0,,9233000000.0,629000000.0,12864000000.0,12864000000.0,13739000000.0,22765000000.0,21583000000.0,22334000000.0,21185000000.0,45099000000.0,58838000000.0,7748000000.0,3420000000.0,4328000000.0,43377000000.0,58203000000.0,3764000000.0,61967000000.0,120805000000.0,1624663454.0,13016000000.0,21.004728323139734,47.96965087899261,1.5255113181454254,,69135000000.0,136596000000.0,67461000000.0,-9862000000.0,875000000.0,448000000.0,4794000000.0,,319000000.0,,2556000000.0,427000000.0,1182000000.0,1609000000.0,,1800000621.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23640000000.0,18070000000.0,74201000000.0,31.859408902844976,1.308245711123409,,,,,,,18389000000.0,,,,,,,,,1149000000.0,,,,,
2025-06-30,URG,quarterly,Q2,2025.0,USD,10435000.0,10435000.0,8495000.0,8495000.0,1940000.0,17703000.0,2199000.0,14062000.0,1442000.0,-15763000.0,5193000.0,-411000.0,290000.0,701000.0,5604000.0,-20956000.0,394222.278945,-20956000.0,,,-20956000.0,,-20956000.0,-20956000.0,364819260.0,-0.0574421427202061,-0.0574421427202061,364819260.0,-0.0574421427202061,-0.0574421427202061,-14528000.0,-159.37246758508914,-15763000.0,-15763000.0,18.59127934834691,-151.058936272161,-200.82414949688547,1235000.0,,,,57603000.0,57603000.0,650000.0,7000.0,643000.0,20897000.0,,,20388000.0,80951000.0,900000.0,900000.0,13451000.0,38000.0,38000.0,13451000.0,90384000.0,171335000.0,7130000.0,5639000.0,583000.0,15938000.0,15938000.0,24090000.0,1272000.0,1463000.0,43880000.0,43880000.0,45152000.0,69242000.0,433813000.0,413930000.0,19883000.0,-335954000.0,102093000.0,,102093000.0,171335000.0,364819260.0,-57603000.0,-56.42208574534983,59.58677444771938,3.36035699460357,72.01152343322129,76933000.0,104088000.0,27155000.0,908000.0,1022000.0,5694000.0,1801000.0,4234000.0,1621000.0,3345000.0,,1022000.0,1272000.0,2294000.0,,509000.0,,,2498000.0,,-20956000.0,1235000.0,6725000.0,703000.0,394222.278945,6022000.0,894000.0,151000.0,2491000.0,-1005000.0,-12102000.0,-1000.0,-1000.0,-5064000.0,-5064000.0,5000.0,-5064000.0,-230000.0,-230000.0,70922000.0,70922000.0,156000.0,-74000.0,112000.0,-17240000.0,-5064000.0,-17166000.0,-3517000.0,-17396000.0,-0.0470534368169048,-6.484951579985695,0.5774957052872686,,3500000.0,-1000.0,-1000.0,1000.0,-5000.0,349514.279067,-5000.0,-743000.0,-2.9103830456733704e-11,900000.0,-238000.0,,,0.0286032047759759,-0.0398224589348709,-0.0432076968743371,-0.0331725907234174,0.1578946243134203,0.2137387154395302,0.2798454226347589,383060223.0,2294000.0,327751223.0,80270000.0,2.8578547402516508,0.0069992111059185,8.300020841774716,1.6883910386965375,6.342769701606733,19.75910507535005,18.86864221322293,383060223.0,327751223.0,0.8983934208955964,39488000.0,-62933000.0,-66996000.0,-55278432.81160527,-43041432.81160527,11866000.0,,,,,-4520000.0,,
2025-06-30,UUUU,quarterly,Q2,2025.0,USD,4212000.0,4212000.0,3655000.0,3655000.0,557000.0,26732000.0,14835000.0,2310000.0,11897000.0,-26175000.0,-4361000.0,-1336000.0,8000.0,1336000.0,-3025000.0,-21814000.0,26000.0,-21840000.0,-56000.0,-56000.0,-21784000.0,28000.0,-21812000.0,-21812000.0,219775506.0,-0.0992467286140613,-0.0993741313465568,219775506.0,-0.0992467286140613,-0.0993741313465568,-24835000.0,-125.88085250234332,-26175000.0,-26175000.0,13.224121557454891,-621.4387464387465,-517.8537511870845,1340000.0,,,,197903000.0,71492000.0,7791000.0,328000.0,7463000.0,76496000.0,30064000.0,,23524000.0,288900000.0,30013000.0,30013000.0,32470000.0,4534000.0,4534000.0,27936000.0,413574000.0,702474000.0,22159000.0,4913000.0,929000.0,13512000.0,13512000.0,35671000.0,1490000.0,15909000.0,22034000.0,22034000.0,22034000.0,57705000.0,1095295000.0,1095295000.0,487668000.0,-452132000.0,640182000.0,4587000.0,644769000.0,702474000.0,229424632.0,-71492000.0,-11.088002059652371,91.73209731495544,8.09901600740097,306.3319464203715,351091000.0,398140000.0,47049000.0,16317000.0,693000.0,7898000.0,6710000.0,-2981000.0,126411000.0,600000.0,54711000.0,693000.0,1490000.0,2183000.0,,46432000.0,,501131.0,813000.0,588867.013606,-21840000.0,1340000.0,-5324000.0,2885000.0,,-8209000.0,-118000.0,12565000.0,-7004000.0,-4716000.0,-25942000.0,53759000.0,53759000.0,-9290000.0,-9290000.0,3135000.0,-51848000.0,-7712000.0,-7712000.0,74256000.0,74256000.0,34000.0,74290000.0,2167000.0,-3500000.0,-9290000.0,-35232000.0,1582000.0,-35232000.0,-0.1603090382601598,-12.584518693560328,1.1893453145057766,,21551000.0,1701000.0,-758000.0,-1701000.0,-45693000.0,57235000.0,-102928000.0,-439000.0,-524000.0,138000.0,-44.544111,,,0.0191650110454074,-0.1130016736259954,-0.119098804395427,-0.1180386316571601,0.9004779631812109,2.926454415716372,2.913131729975405,1263709159.5,2183000.0,1070393159.5,647750000.0,0.404310172392079,-0.0192519688511433,16.447596912982682,35.838753754469614,,470.4534137077375,52.19256871626752,1263709159.5,1196804159.5,4.870393334460119,65079000.0,-81922000.0,-85802000.0,-87912000.0,-67550000.0,84671000.0,-0.0528780401085237,,,1701000.0,7650.332075999999,343000.0,
2025-07-31,UEC,quarterly,Q4,2025.0,USD,49750000.0,49750000.0,31524000.0,31524000.0,18226000.0,32954000.0,8901000.0,4162690.0,24053000.0,-32954000.0,-5455000.0,-713000.0,412000.0,1125000.0,-4742000.0,-27499000.0,-447000.0,-27052000.0,-8534081.0,-17068162.0,-27052000.0,,-27052000.0,-27052000.0,429941797.0,-0.0702699765661536,-0.0702699765661536,429941797.0,-0.0702699765661536,-0.0702699765661536,-31524000.0,-103.14197226087347,-32954000.0,-32954000.0,36.63517587939698,-7.35678391959799,-20.570854271356783,1430000.0,,8534081.0,,148930000.0,148930000.0,5807000.0,542000.0,5807000.0,79279000.0,1470000.0,1140000.0,72899000.0,234016000.0,84295000.0,84295000.0,12178000.0,1034180.0,1034180.0,12178000.0,873637000.0,1107653000.0,20560000.0,10585000.0,,5873000.0,5873000.0,26433000.0,987553.0,16565.0,97320000.0,35197000.0,97320000.0,123753000.0,1404874000.0,454000.0,1404420000.0,-406557000.0,983900000.0,,983900000.0,1107653000.0,454015855.0,-148930000.0,-15.136700884236204,88.8274576965891,8.85317595429955,562.8965697678805,777164000.0,795462000.0,18298000.0,9975000.0,350431.0,10534736.0,271000.0,-14417000.0,68731000.0,62123000.0,,350431.0,987553.0,1337984.0,,3770000.0,,9171033.0,,,-27052000.0,1430000.0,-3937000.0,1302000.0,-447000.0,-4792000.0,6101000.0,-857000.0,-2609000.0,7768000.0,-23458000.0,529950.0,529950.0,-1025000.0,-1025000.0,-2260000.0,-18459000.0,-17000.0,-17000.0,119488000.0,119488000.0,-37000.0,119451000.0,-1000.0,77534000.0,-1025000.0,-24483000.0,-36093982.78512143,-24483000.0,-0.0531862688381516,-45.63524470547125,0.8671447582433831,,278336.0,177293000.0,177293000.0,-177293000.0,-15174000.0,66000.0,-15240000.0,93000.0,849000.0,154774.0,,,,0.1175567693867635,-0.0507115152612156,-0.0539863771374617,-0.0482390875804987,0.1660620123425683,-0.881677479707794,2.07654153708624,2257194434.25,1337984.0,-148930000.0,-406103000.0,-0.4610456494268128,0.0011390229148118,32.703404315723326,,,33.296092647570376,32.855451855214696,2257194434.25,-148930000.0,5.083937987657432,66837000.0,-68937000.0,-73423000.0,-63845215.49874541,-59483215.49874541,,,,-269595.0,-2385000.0,-401.0,,
2025-09-30,CCJ,quarterly,Q3,2025.0,CAD,614555000.0,614555000.0,444305000.0,444305000.0,170250000.0,87739000.0,67499000.0,10282000.0,9958000.0,82511000.0,66802000.0,6178000.0,12985000.0,6807000.0,60624000.0,15709000.0,15867000.0,-158000.0,-34000.0,-34000.0,-124000.0,17000.0,-141000.0,-141000.0,435390000.0,-0.0003238475849238,-0.0003628930384253,435390000.0,-0.0003238475849238,-0.0003628930384253,141619000.0,26.79575171700283,82511000.0,82511000.0,27.702972069220817,13.426137611767864,-0.0229434306123943,59108000.0,0.099953763709818,127243000.0,2563239.0,778651000.0,778651000.0,209749000.0,190898000.0,18851000.0,899957000.0,714341000.0,184625000.0,991000.0,1888357000.0,3138341000.0,3138341000.0,4712646000.0,37062000.0,37062000.0,4675584000.0,7850987000.0,9739344000.0,407990000.0,402730000.0,5260000.0,223458000.0,223458000.0,631448000.0,996156000.0,996156000.0,1331200000.0,1331200000.0,2327356000.0,2958804000.0,3146115000.0,2937213000.0,208902000.0,3489746000.0,6780522000.0,18000.0,6780540000.0,9739344000.0,435407158.0,217505000.0,3.207782860952077,69.50404038967328,2.9905186175267007,106.1889853263767,3286515000.0,9740679000.0,6454164000.0,489203000.0,285707000.0,285707000.0,36596000.0,14714000.0,19444000.0,2858000.0,118664000.0,16337000.0,114676000.0,131013000.0,17733000.0,413241000.0,-24505000.0,8745340.0,856244.0,158021383.0,-158000.0,59108000.0,78242000.0,2446000.0,15867000.0,59929000.0,18524000.0,100380000.0,-34807000.0,-47049000.0,155716000.0,32000.0,32000.0,-92510000.0,-92510000.0,-1114000.0,-93592000.0,-628000.0,-628000.0,300000.0,300000.0,-3911000.0,-4239000.0,4474000.0,57885000.0,-92510000.0,63206000.0,63075397.79744095,62610000.0,0.1451709961184225,25.68915461575934,-1104.3687943262412,-69641000.0,497325000.0,-3028977000.0,-3028977000.0,3028977000.0,19507000.0,19507000.0,-727377000.0,13688000.0,-13688000.0,246931000.0,-1000.0,447096000.0,-18326000.0,1.4115046280346355,0.3252692987895909,0.1895105537564023,0.3576471669078297,1.788398906727302,14.761384046487056,15.488362158065184,50852096657.381615,996156000.0,51069619657.381615,7423133000.0,13.419616757506567,0.0195058433307915,14.742212767879463,55.016977779074665,82.7007571497444,118.77662194294396,78.10547251779857,50852096657.381615,51069619657.381615,117.29626233349782,3464176000.0,928252000.0,617523000.0,429963563.7214336,653854563.7214336,739857756.0,0.0,,,,,,
2025-09-30,DNN,quarterly,Q3,2025.0,CAD,1045000.0,1045000.0,1209000.0,1209000.0,-164000.0,21939000.0,3664000.0,,18275000.0,-22103000.0,113283000.0,2223000.0,5011000.0,2788000.0,111060000.0,-135386000.0,-421000.0,-134965000.0,-471000.0,-942000.0,-134965000.0,-57192.10193,-134965000.0,-134965000.0,896574000.0,-0.1505341444208732,-0.1505341444208732,896574000.0,-0.1505341444208732,-0.1505341444208732,-16611000.0,-1421.6399506781752,-22103000.0,-22103000.0,-15.69377990430622,-2115.11961722488,-12915.31100478469,5492000.0,,471000.0,,482802000.0,471258000.0,7177000.0,7177000.0,1184000.0,7962000.0,7962000.0,451000.0,4102000.0,499904000.0,254863000.0,254863000.0,71821000.0,148482.83,148482.83,71821000.0,607271000.0,1107175000.0,35471000.0,23576000.0,,6282000.0,1765000.0,41753000.0,294828000.0,294828000.0,367692000.0,338103000.0,662520000.0,704273000.0,1743189000.0,1667975000.0,75214000.0,-1342001000.0,402902000.0,3291204.07,402902000.0,1107175000.0,897186541.0,-176430000.0,-43.78980496497908,36.39009190055773,11.97288817569995,226.9346375011285,280587000.0,329220000.0,48633000.0,11895000.0,223000.0,50000.0,1963000.0,1714000.0,11544000.0,29589000.0,12815595.0,173000.0,137000.0,310000.0,,36102551.52,,250000.0,4517000.0,,-134965000.0,5492000.0,109590000.0,1131000.0,-421000.0,108880000.0,13000.0,-3171000.0,-2908000.0,5064000.0,-19870000.0,13000.0,13000.0,-7773000.0,-7773000.0,-48633000.0,-26306000.0,-117000.0,-117000.0,14082000.0,14082000.0,459981000.0,459864000.0,3037000.0,413688000.0,-7773000.0,-27643000.0,-5136130.0572,-27760000.0,-0.0308318108711606,-53.065867646959454,0.1472233542029415,,17000.0,-1066000.0,-1066000.0,1066000.0,31166000.0,31166000.0,-3863000.0,1028000.0,2.3283064365386963e-10,6097000.0,1770.54,,,0.0011655479636929,-0.0185271935166533,-0.0246527336282336,-0.0221621416637109,0.5384965435089575,0.3635773511165838,0.4493795269548303,3433953342.618385,294828000.0,3245979342.618385,620802000.0,47.49147071046807,0.0908286741474379,667.0734366252332,49.23959938669047,,13.844649337647528,13.258774799599694,3433953342.618385,3257523342.618385,3.620425466964673,4866000.0,-69177000.0,-82302000.0,-61976235.343757845,-42884235.343757845,-40580000.0,-0.0871019252361442,964000.0,,,4.656612873077393e-10,300438.66,
